1.3.2 C base(-O4,p exc-on)	HIT	f0_plain=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f12_vecdot=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f15_inlinepun=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f16_floatptr=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f17_fullpun=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f18_punwrite=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f19_unionpun=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f20_mtx44=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f22_punlocals=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f23_decaypun=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f24_addrofpun=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f25_fullrecipe=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f26_vec3assign=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=6 stw_sp=6 bl=0] f27_vec3slots=no-frsp[frsp=0/0 stfs_sp=19 lfs_sp=6 stw_sp=6 bl=0] f28_mtxptr=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f29_ptrwrite=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f30_ptrboth=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f31_helpercopy=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f32_loopconsume=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f33_loopboth=TARGET[frsp=6/6 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f34_loopcopy=TARGET[frsp=6/6 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f35_recipe=TARGET[frsp=6/6 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f36_ptrwalk=TARGET[frsp=6/6 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f37_loop2d=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=3 stw_sp=0 bl=0] f7_ptrhelper=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] mtx_copy16=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] sc_copy=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] sc_dot=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] vec_dot=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0]
1.3.2 C++ base	HIT	copy_from_cref__FR7ScratchRC6Mtx16R=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f0_plain=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f11_refhelper=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f12_vecdot=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f13_inldtor=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f14_extdtor=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=1 bl=1] f15_inlinepun=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f16_floatptr=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f17_fullpun=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f18_punwrite=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f19_unionpun=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f1_constref=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f20_mtx44=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f22_punlocals=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f23_decaypun=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f24_addrofpun=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f25_fullrecipe=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f26_vec3assign=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=6 stw_sp=6 bl=0] f27_vec3slots=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f28_mtxptr=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f29_ptrwrite=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f2_reflocal=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f30_ptrboth=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f31_helpercopy=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f32_loopconsume=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f33_loopboth=TARGET[frsp=6/6 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f34_loopcopy=TARGET[frsp=6/6 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f35_recipe=TARGET[frsp=6/6 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f36_ptrwalk=TARGET[frsp=6/6 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f37_loop2d=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=3 stw_sp=0 bl=0] f3_member=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f4_accessor=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f5_opassign=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=6 stw_sp=18 bl=0] f6_mutref=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f7_ptrhelper=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f8_wrapclass=degenerate[frsp=3/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f9_copyctor=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=6 stw_sp=18 bl=0] mtx_copy16__FPfPCf=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] rcopy__FR7ScratchPCf=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] rdot__FR7ScratchPC7ItemObj=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] sc_copy__FP7ScratchPCf=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] sc_dot__FP7ScratchPC7ItemObj=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] vec_dot__FPC4Vec3PC4Vec3=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0]
1.3.2 C exc-off	HIT	f0_plain=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f12_vecdot=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f15_inlinepun=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f16_floatptr=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f17_fullpun=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f18_punwrite=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f19_unionpun=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f20_mtx44=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f22_punlocals=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f23_decaypun=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f24_addrofpun=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f25_fullrecipe=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f26_vec3assign=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=6 stw_sp=6 bl=0] f27_vec3slots=no-frsp[frsp=0/0 stfs_sp=19 lfs_sp=6 stw_sp=6 bl=0] f28_mtxptr=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f29_ptrwrite=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f30_ptrboth=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f31_helpercopy=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f32_loopconsume=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f33_loopboth=TARGET[frsp=6/6 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f34_loopcopy=TARGET[frsp=6/6 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f35_recipe=TARGET[frsp=6/6 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f36_ptrwalk=TARGET[frsp=6/6 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f37_loop2d=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=3 stw_sp=0 bl=0] f7_ptrhelper=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] mtx_copy16=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] sc_copy=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] sc_dot=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] vec_dot=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0]
1.3.2 C++ exc-off	HIT	copy_from_cref__FR7ScratchRC6Mtx16R=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f0_plain=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f11_refhelper=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f12_vecdot=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f13_inldtor=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f14_extdtor=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=1 bl=1] f15_inlinepun=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f16_floatptr=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f17_fullpun=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f18_punwrite=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f19_unionpun=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f1_constref=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f20_mtx44=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f22_punlocals=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f23_decaypun=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f24_addrofpun=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f25_fullrecipe=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f26_vec3assign=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=6 stw_sp=6 bl=0] f27_vec3slots=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f28_mtxptr=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f29_ptrwrite=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f2_reflocal=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f30_ptrboth=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f31_helpercopy=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f32_loopconsume=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f33_loopboth=TARGET[frsp=6/6 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f34_loopcopy=TARGET[frsp=6/6 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f35_recipe=TARGET[frsp=6/6 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f36_ptrwalk=TARGET[frsp=6/6 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f37_loop2d=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=3 stw_sp=0 bl=0] f3_member=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f4_accessor=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f5_opassign=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=6 stw_sp=18 bl=0] f6_mutref=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f7_ptrhelper=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f8_wrapclass=degenerate[frsp=3/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f9_copyctor=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=6 stw_sp=18 bl=0] mtx_copy16__FPfPCf=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] rcopy__FR7ScratchPCf=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] rdot__FR7ScratchPC7ItemObj=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] sc_copy__FP7ScratchPCf=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] sc_dot__FP7ScratchPC7ItemObj=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] vec_dot__FPC4Vec3PC4Vec3=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0]
1.3.2 C++ RTTI-on	HIT	copy_from_cref__FR7ScratchRC6Mtx16R=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f0_plain=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f11_refhelper=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f12_vecdot=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f13_inldtor=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f14_extdtor=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=1 bl=1] f15_inlinepun=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f16_floatptr=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f17_fullpun=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f18_punwrite=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f19_unionpun=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f1_constref=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f20_mtx44=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f22_punlocals=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f23_decaypun=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f24_addrofpun=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f25_fullrecipe=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f26_vec3assign=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=6 stw_sp=6 bl=0] f27_vec3slots=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f28_mtxptr=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f29_ptrwrite=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f2_reflocal=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f30_ptrboth=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f31_helpercopy=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f32_loopconsume=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f33_loopboth=TARGET[frsp=6/6 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f34_loopcopy=TARGET[frsp=6/6 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f35_recipe=TARGET[frsp=6/6 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f36_ptrwalk=TARGET[frsp=6/6 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f37_loop2d=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=3 stw_sp=0 bl=0] f3_member=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f4_accessor=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f5_opassign=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=6 stw_sp=18 bl=0] f6_mutref=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f7_ptrhelper=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f8_wrapclass=degenerate[frsp=3/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f9_copyctor=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=6 stw_sp=18 bl=0] mtx_copy16__FPfPCf=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] rcopy__FR7ScratchPCf=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] rdot__FR7ScratchPC7ItemObj=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] sc_copy__FP7ScratchPCf=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] sc_dot__FP7ScratchPC7ItemObj=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] vec_dot__FPC4Vec3PC4Vec3=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0]
1.3.2 C -O4,s	HIT	f0_plain=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f12_vecdot=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f15_inlinepun=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f16_floatptr=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f17_fullpun=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f18_punwrite=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f19_unionpun=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f20_mtx44=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f22_punlocals=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f23_decaypun=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f24_addrofpun=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f25_fullrecipe=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f26_vec3assign=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=6 stw_sp=6 bl=0] f27_vec3slots=no-frsp[frsp=0/0 stfs_sp=19 lfs_sp=6 stw_sp=6 bl=0] f28_mtxptr=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f29_ptrwrite=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f30_ptrboth=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f31_helpercopy=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f32_loopconsume=no-frsp[frsp=0/0 stfs_sp=16 lfs_sp=6 stw_sp=0 bl=0] f33_loopboth=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=6 stw_sp=0 bl=0] f34_loopcopy=degenerate[frsp=0/0 stfs_sp=6 lfs_sp=6 stw_sp=0 bl=0] f35_recipe=degenerate[frsp=0/0 stfs_sp=6 lfs_sp=6 stw_sp=0 bl=0] f36_ptrwalk=degenerate[frsp=0/0 stfs_sp=6 lfs_sp=6 stw_sp=0 bl=0] f37_loop2d=degenerate[frsp=0/0 stfs_sp=6 lfs_sp=6 stw_sp=0 bl=0] f7_ptrhelper=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] mtx_copy16=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] sc_copy=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] sc_dot=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] vec_dot=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0]
1.3.2 C -O4	HIT	f0_plain=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f12_vecdot=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f15_inlinepun=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f16_floatptr=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f17_fullpun=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f18_punwrite=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f19_unionpun=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f20_mtx44=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f22_punlocals=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f23_decaypun=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f24_addrofpun=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f25_fullrecipe=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f26_vec3assign=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=6 stw_sp=6 bl=0] f27_vec3slots=no-frsp[frsp=0/0 stfs_sp=19 lfs_sp=6 stw_sp=6 bl=0] f28_mtxptr=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f29_ptrwrite=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f30_ptrboth=no-frsp[frsp=0/0 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f31_helpercopy=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] f32_loopconsume=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f33_loopboth=TARGET[frsp=6/6 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f34_loopcopy=TARGET[frsp=6/6 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f35_recipe=TARGET[frsp=6/6 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f36_ptrwalk=TARGET[frsp=6/6 stfs_sp=22 lfs_sp=0 stw_sp=0 bl=0] f37_loop2d=TARGET[frsp=3/3 stfs_sp=22 lfs_sp=3 stw_sp=0 bl=0] f7_ptrhelper=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] mtx_copy16=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] sc_copy=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] sc_dot=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0] vec_dot=degenerate[frsp=0/0 stfs_sp=0 lfs_sp=0 stw_sp=0 bl=0]
