GC/1.3.2 prod p2e_mtxmul4.c	n1_wrap	ctr|stfs|slwi|DCE	183insn
GC/1.3.2 prod p2e_mtxmul4.c	n1_wrap	ctr|stfs|slwi|DCE	183insn
