sct_min 1.3.2	p0_direct	miss	(20, 19)
sct_min 1.3.2	p1_helper_ptr	miss	(20, 19)
sct_min 1.3.2	p2_helper_val	miss	(21, 20)
sct_min 1.3.2	p3_helper_split	miss	(20, 19)
sct_min 1.3.2	p4_helper_den	TARGET	(17, 22)
sct_min 1.3.2	p5_helper_nest	miss	(20, 19)
sct_min 1.3.2	p6_helper_both	miss	(20, 19)
sct_min 1.3.2	p7_oneexpr	TARGET	(19, 20)
sct_min 1.3.2	p8_oneexpr_f	TARGET	(19, 20)
