GC/1.3.2 prod	v01_baseline	LI2	SR	lwz r5, 0x28(r3);li r4, 0x0;lfs f3, F_ZERO@sda21(r0);li r6, 0x0;lfs f0, F_ONE@sda21(r0)
GC/1.3.2 prod	v02_plainidx	LI2	SR	lwz r5, 0x28(r3);li r6, 0x0;lfs f3, F_ZERO@sda21(r0);li r4, 0x0;lfs f0, F_ONE@sda21(r0)
GC/1.3.2 prod	v03_byteexpr	LI2	SR	lwz r5, 0x28(r3);li r6, 0x0;lfs f3, F_ZERO@sda21(r0);li r4, 0x0;lfs f0, F_ONE@sda21(r0)
GC/1.3.2 prod	v04_initstmt	LI2	SR	lwz r5, 0x28(r3);li r4, 0x0;lfs f3, F_ZERO@sda21(r0);li r6, 0x0;lfs f0, F_ONE@sda21(r0)
GC/1.3.2 prod	v05_addrstore	LI2	SR	lwz r5, 0x28(r3);li r4, 0x0;lfs f3, F_ZERO@sda21(r0);li r6, 0x0;lfs f0, F_ONE@sda21(r0)
GC/1.3.2 prod	v06_addrread	LI2	SR	lwz r5, 0x28(r3);li r4, 0x0;lfs f3, F_ZERO@sda21(r0);li r6, 0x0;lfs f0, F_ONE@sda21(r0)
GC/1.3.2 prod	v07_swapinit	LI2	SR	lwz r5, 0x28(r3);li r6, 0x0;lfs f3, F_ZERO@sda21(r0);li r4, 0x0;lfs f0, F_ONE@sda21(r0)
GC/1.3.2 prod	v08_chain	LI2	SR	lwz r5, 0x28(r3);li r6, 0x0;lfs f3, F_ZERO@sda21(r0);li r4, 0x0;lfs f0, F_ONE@sda21(r0)
GC/1.3.2 prod	v09_mulinit	LI2	SR	lwz r5, 0x28(r3);li r4, 0x0;lfs f3, F_ZERO@sda21(r0);li r6, 0x0;lfs f0, F_ONE@sda21(r0)
GC/1.3.2 prod	v10_register	LI2	SR	lwz r5, 0x28(r3);li r4, 0x0;lfs f3, F_ZERO@sda21(r0);li r6, 0x0;lfs f0, F_ONE@sda21(r0)
GC/1.3.2 prod	v11_unsignedoff	LI2	SR	lwz r5, 0x28(r3);li r4, 0x0;lfs f3, F_ZERO@sda21(r0);li r6, 0x0;lfs f0, F_ONE@sda21(r0)
GC/1.3.2 prod	v12_oride	LI2	SR	lwz r5, 0x28(r3);li r4, 0x0;lfs f3, F_ZERO@sda21(r0);li r6, 0x0;lfs f0, F_ONE@sda21(r0)
GC/1.3.2 prod	v13_volread	STACK	SR	stwu r1, -0x10(r1);li r0, 0x0;lfs f3, F_ZERO@sda21(r0);stw r0, 0x8(r1);lwz r5, 0x28(r3);lwz r6, 0x8(r1);lfs f0, F_ONE@sda21(r0)
